No,Variable Name,Final Value,Reduced Cost,Objective Coeficient,Lower Range,Upper Range,month
22,_20M08Product_22PressingHydraulicPress_Subcon,0.0,3.00000,3.00000,0.0,+Inf,20M08
23,_20M08Product_22TestingTester_06,0.0,3.00000,3.00000,0.0,+Inf,20M08
24,_20M08Product_22TestingTester_Subcon,0.0,6.00000,6.00000,0.0,+Inf,20M08
25,_20M08Product_25ClinchingClincher_02,4839.00000,0.0,2.40000,-Inf,4.80000,20M08
26,_20M08Product_25ClinchingClincher_Subcon,0.0,2.40000,4.80000,2.40000,+Inf,20M08
27,_20M08Product_25PressingHydraulicPress_01,4839.00000,0.0,.60000,-Inf,1.20000,20M08
28,_20M08Product_25PressingHydraulicPress_Subcon,0.0,.60000,1.20000,.60000,+Inf,20M08
29,_20M08Product_26ClinchingClincher_02,518.00000,0.0,2.70000,-Inf,5.40000,20M08
30,_20M08Product_26ClinchingClincher_Subcon,0.0,2.70000,5.40000,2.70000,+Inf,20M08
31,_20M08Product_26PressingHydraulicPress_01,518.00000,0.0,1.50000,-Inf,3.00000,20M08
32,_20M08Product_26PressingHydraulicPress_Subcon,0.0,1.50000,3.00000,1.50000,+Inf,20M08
33,_20M08Product_27ClinchingClincher_02,0.0,2.70000,2.70000,0.0,+Inf,20M08
34,_20M08Product_27ClinchingClincher_Subcon,0.0,5.40000,5.40000,0.0,+Inf,20M08
35,_20M08Product_27PressingHydraulicPress_01,0.0,1.50000,1.50000,0.0,+Inf,20M08
36,_20M08Product_27PressingHydraulicPress_Subcon,0.0,3.00000,3.00000,0.0,+Inf,20M08
37,_20M08Product_28ClinchingClincher_02,0.0,2.90000,2.90000,0.0,+Inf,20M08
38,_20M08Product_28ClinchingClincher_Subcon,0.0,5.80000,5.80000,0.0,+Inf,20M08
39,_20M08Product_28HeatStakingHeatStake_05,0.0,3.60000,3.60000,0.0,+Inf,20M08
40,_20M08Product_28HeatStakingHeatStake_Subcon,0.0,7.20000,7.20000,0.0,+Inf,20M08
41,_20M08Product_28PressingHydraulicPress_01,0.0,1.20000,1.20000,0.0,+Inf,20M08
42,_20M08Product_28PressingHydraulicPress_Subcon,0.0,2.40000,2.40000,0.0,+Inf,20M08
43,_20M08Product_28TestingTester_05,0.0,1.20000,1.20000,0.0,+Inf,20M08
44,_20M08Product_28TestingTester_Subcon,0.0,2.40000,2.40000,0.0,+Inf,20M08
45,_20M08Product_29ClinchingClincher_02,0.0,2.90000,2.90000,0.0,+Inf,20M08
46,_20M08Product_29ClinchingClincher_Subcon,0.0,5.80000,5.80000,0.0,+Inf,20M08
47,_20M08Product_29HeatStakingHeatStake_05,0.0,3.60000,3.60000,0.0,+Inf,20M08
48,_20M08Product_29HeatStakingHeatStake_Subcon,0.0,7.20000,7.20000,0.0,+Inf,20M08
49,_20M08Product_29PressingHydraulicPress_01,0.0,1.20000,1.20000,0.0,+Inf,20M08
50,_20M08Product_29PressingHydraulicPress_Subcon,0.0,2.40000,2.40000,0.0,+Inf,20M08
51,_20M08Product_29TestingTester_05,0.0,2.60000,2.60000,0.0,+Inf,20M08
52,_20M08Product_29TestingTester_Subcon,0.0,5.20000,5.20000,0.0,+Inf,20M08
53,_20M08Product_37ClinchingClincher_02,21155.00000,0.0,1.50000,-Inf,3.00000,20M08
54,_20M08Product_37ClinchingClincher_Subcon,0.0,1.50000,3.00000,1.50000,+Inf,20M08
55,_20M08Product_37HeatStakingHeatStake_04,21155.00000,0.0,5.40000,-Inf,5.40000,20M08
56,_20M08Product_37HeatStakingHeatStake_06,0.0,0.0,5.40000,5.40000,+Inf,20M08
57,_20M08Product_37HeatStakingHeatStake_Subcon,0.0,5.40000,10.80000,5.40000,+Inf,20M08
58,_20M08Product_37PressingHydraulicPress_01,21155.00000,0.0,.30000,-Inf,.60000,20M08
59,_20M08Product_37PressingHydraulicPress_Subcon,0.0,.30000,.60000,.30000,+Inf,20M08
60,_20M08Product_37TestingTester_04,21155.00000,0.0,2.30000,-Inf,2.30000,20M08
61,_20M08Product_37TestingTester_06,0.0,0.0,2.30000,2.30000,+Inf,20M08
62,_20M08Product_37TestingTester_Subcon,0.0,2.30000,4.60000,2.30000,+Inf,20M08
63,_20M08Product_41ClinchingClincher_02,0.0,1.50000,1.50000,0.0,+Inf,20M08
64,_20M08Product_41ClinchingClincher_Subcon,0.0,3.00000,3.00000,0.0,+Inf,20M08
65,_20M08Product_41HeatStakingHeatStake_04,0.0,4.60000,4.60000,0.0,+Inf,20M08
66,_20M08Product_41HeatStakingHeatStake_Subcon,0.0,9.20000,9.20000,0.0,+Inf,20M08
67,_20M08Product_41PressingHydraulicPress_01,0.0,.50000,.50000,0.0,+Inf,20M08
68,_20M08Product_41PressingHydraulicPress_Subcon,0.0,1.00000,1.00000,0.0,+Inf,20M08
69,_20M08Product_41TestingTester_04,0.0,2.30000,2.30000,0.0,+Inf,20M08
70,_20M08Product_41TestingTester_Subcon,0.0,4.60000,4.60000,0.0,+Inf,20M08
71,_20M08Product_46ClinchingClincher_02,0.0,2.30000,2.30000,0.0,+Inf,20M08
72,_20M08Product_46ClinchingClincher_Subcon,0.0,4.60000,4.60000,0.0,+Inf,20M08
73,_20M08Product_46PressingHydraulicPress_01,0.0,1.80000,1.80000,0.0,+Inf,20M08
74,_20M08Product_46PressingHydraulicPress_Subcon,0.0,3.60000,3.60000,0.0,+Inf,20M08
75,_20M08Product_47ClinchingClincher_02,0.0,2.20000,2.20000,0.0,+Inf,20M08
76,_20M08Product_47ClinchingClincher_Subcon,0.0,4.40000,4.40000,0.0,+Inf,20M08
77,_20M08Product_47PressingHydraulicPress_01,0.0,1.90000,1.90000,0.0,+Inf,20M08
78,_20M08Product_47PressingHydraulicPress_Subcon,0.0,3.80000,3.80000,0.0,+Inf,20M08
79,_20M08Product_48ClinchingClincher_02,0.0,2.20000,2.20000,0.0,+Inf,20M08
80,_20M08Product_48ClinchingClincher_Subcon,0.0,4.40000,4.40000,0.0,+Inf,20M08
81,_20M08Product_48PressingHydraulicPress_01,0.0,1.90000,1.90000,0.0,+Inf,20M08
82,_20M08Product_48PressingHydraulicPress_Subcon,0.0,3.80000,3.80000,0.0,+Inf,20M08
83,_20M08Product_57ClinchingClincher_01,284.00000,0.0,1.40000,-Inf,2.80000,20M08
84,_20M08Product_57ClinchingClincher_Subcon,0.0,1.40000,2.80000,1.40000,+Inf,20M08
85,_20M08Product_57HeatStakingHeatStake_06,0.0,.20000,7.50000,7.30000,+Inf,20M08
86,_20M08Product_57HeatStakingHeatStake_07,0.0,0.0,7.30000,7.30000,+Inf,20M08
87,_20M08Product_57HeatStakingHeatStake_08,284.00000,0.0,7.30000,-Inf,7.30000,20M08
88,_20M08Product_57HeatStakingHeatStake_09,0.0,.60000,7.90000,7.30000,+Inf,20M08
89,_20M08Product_57HeatStakingHeatStake_Subcon,0.0,7.30000,14.60000,7.30000,+Inf,20M08
90,_20M08Product_57PressingHydraulicPress_01,284.00000,0.0,.60000,-Inf,1.20000,20M08
91,_20M08Product_57PressingHydraulicPress_Subcon,0.0,.60000,1.20000,.60000,+Inf,20M08
92,_20M08Product_57TestingTester_06,284.00000,0.0,2.50000,-Inf,2.70000,20M08
93,_20M08Product_57TestingTester_07,0.0,.20000,2.70000,2.50000,+Inf,20M08
94,_20M08Product_57TestingTester_08,0.0,.40000,2.90000,2.50000,+Inf,20M08
95,_20M08Product_57TestingTester_09,0.0,.50000,3.00000,2.50000,+Inf,20M08
96,_20M08Product_57TestingTester_Subcon,0.0,2.50000,5.00000,2.50000,+Inf,20M08
97,_20M08Product_58ClinchingClincher_01,284.00000,0.0,1.40000,-Inf,2.80000,20M08
98,_20M08Product_58ClinchingClincher_Subcon,0.0,1.40000,2.80000,1.40000,+Inf,20M08
99,_20M08Product_58HeatStakingHeatStake_06,0.0,.20000,7.50000,7.30000,+Inf,20M08
100,_20M08Product_58HeatStakingHeatStake_07,0.0,0.0,7.30000,7.30000,+Inf,20M08
101,_20M08Product_58HeatStakingHeatStake_08,284.00000,0.0,7.30000,-Inf,7.30000,20M08
102,_20M08Product_58HeatStakingHeatStake_09,0.0,.60000,7.90000,7.30000,+Inf,20M08
103,_20M08Product_58HeatStakingHeatStake_Subcon,0.0,7.30000,14.60000,7.30000,+Inf,20M08
104,_20M08Product_58PressingHydraulicPress_01,284.00000,0.0,.60000,-Inf,1.20000,20M08
105,_20M08Product_58PressingHydraulicPress_Subcon,0.0,.60000,1.20000,.60000,+Inf,20M08
106,_20M08Product_58TestingTester_06,284.00000,0.0,2.50000,-Inf,2.70000,20M08
107,_20M08Product_58TestingTester_07,0.0,.20000,2.70000,2.50000,+Inf,20M08
108,_20M08Product_58TestingTester_08,0.0,.40000,2.90000,2.50000,+Inf,20M08
109,_20M08Product_58TestingTester_09,0.0,.50000,3.00000,2.50000,+Inf,20M08
110,_20M08Product_58TestingTester_Subcon,0.0,2.50000,5.00000,2.50000,+Inf,20M08
111,_20M08Product_59ClinchingClincher_01,284.00000,0.0,1.40000,-Inf,2.80000,20M08
112,_20M08Product_59ClinchingClincher_Subcon,0.0,1.40000,2.80000,1.40000,+Inf,20M08
113,_20M08Product_59HeatStakingHeatStake_07,284.00000,0.0,5.70000,-Inf,6.00000,20M08
114,_20M08Product_59HeatStakingHeatStake_08,0.0,.30000,6.00000,5.70000,+Inf,20M08
115,_20M08Product_59HeatStakingHeatStake_Subcon,0.0,5.70000,11.40000,5.70000,+Inf,20M08
116,_20M08Product_59PressingHydraulicPress_01,284.00000,0.0,1.00000,-Inf,2.00000,20M08
117,_20M08Product_59PressingHydraulicPress_Subcon,0.0,1.00000,2.00000,1.00000,+Inf,20M08
118,_20M08Product_59TestingTester_07,284.00000,0.0,2.90000,-Inf,3.50000,20M08
119,_20M08Product_59TestingTester_08,0.0,.60000,3.50000,2.90000,+Inf,20M08
120,_20M08Product_59TestingTester_Subcon,0.0,2.90000,5.80000,2.90000,+Inf,20M08
121,_20M08Product_60ClinchingClincher_01,284.00000,0.0,1.40000,-Inf,2.80000,20M08
122,_20M08Product_60ClinchingClincher_Subcon,0.0,1.40000,2.80000,1.40000,+Inf,20M08
123,_20M08Product_60HeatStakingHeatStake_07,284.00000,0.0,5.70000,-Inf,6.00000,20M08
124,_20M08Product_60HeatStakingHeatStake_08,0.0,.30000,6.00000,5.70000,+Inf,20M08
125,_20M08Product_60HeatStakingHeatStake_Subcon,0.0,5.70000,11.40000,5.70000,+Inf,20M08
126,_20M08Product_60PressingHydraulicPress_01,284.00000,0.0,1.00000,-Inf,2.00000,20M08
127,_20M08Product_60PressingHydraulicPress_Subcon,0.0,1.00000,2.00000,1.00000,+Inf,20M08
128,_20M08Product_60TestingTester_07,284.00000,0.0,2.90000,-Inf,3.50000,20M08
129,_20M08Product_60TestingTester_08,0.0,.60000,3.50000,2.90000,+Inf,20M08
130,_20M08Product_60TestingTester_Subcon,0.0,2.90000,5.80000,2.90000,+Inf,20M08
131,_20M08Product_66ClinchingClincher_02,3.00000,0.0,1.20000,-Inf,2.40000,20M08
132,_20M08Product_66ClinchingClincher_Subcon,0.0,1.20000,2.40000,1.20000,+Inf,20M08
133,_20M08Product_66HeatStakingHeatStake_07,0.0,1.00000,8.00000,7.00000,+Inf,20M08
134,_20M08Product_66HeatStakingHeatStake_08,3.00000,0.0,7.00000,-Inf,8.00000,20M08
135,_20M08Product_66HeatStakingHeatStake_Subcon,0.0,7.00000,14.00000,7.00000,+Inf,20M08
136,_20M08Product_66PressingHydraulicPress_01,3.00000,0.0,.40000,-Inf,.80000,20M08
137,_20M08Product_66PressingHydraulicPress_Subcon,0.0,.40000,.80000,.40000,+Inf,20M08
138,_20M08Product_66TestingTester_07,3.00000,0.0,1.20000,-Inf,1.50000,20M08
139,_20M08Product_66TestingTester_08,0.0,.30000,1.50000,1.20000,+Inf,20M08
140,_20M08Product_66TestingTester_Subcon,0.0,1.20000,2.40000,1.20000,+Inf,20M08
141,_20M08Product_67ClinchingClincher_02,3.00000,0.0,1.20000,-Inf,2.40000,20M08
142,_20M08Product_67ClinchingClincher_Subcon,0.0,1.20000,2.40000,1.20000,+Inf,20M08
143,_20M08Product_67HeatStakingHeatStake_07,0.0,1.00000,8.00000,7.00000,+Inf,20M08
144,_20M08Product_67HeatStakingHeatStake_08,3.00000,0.0,7.00000,-Inf,8.00000,20M08
145,_20M08Product_67HeatStakingHeatStake_Subcon,0.0,7.00000,14.00000,7.00000,+Inf,20M08
146,_20M08Product_67PressingHydraulicPress_01,3.00000,0.0,.40000,-Inf,.80000,20M08
147,_20M08Product_67PressingHydraulicPress_Subcon,0.0,.40000,.80000,.40000,+Inf,20M08
148,_20M08Product_67TestingTester_07,3.00000,0.0,1.20000,-Inf,1.50000,20M08
149,_20M08Product_67TestingTester_08,0.0,.30000,1.50000,1.20000,+Inf,20M08
150,_20M08Product_67TestingTester_Subcon,0.0,1.20000,2.40000,1.20000,+Inf,20M08
151,_20M08Product_69ClinchingClincher_02,36265.00000,0.0,2.40000,-Inf,4.80000,20M08
152,_20M08Product_69ClinchingClincher_Subcon,0.0,2.40000,4.80000,2.40000,+Inf,20M08
153,_20M08Product_69HeatStakingHeatStake_06,36265.00000,0.0,5.10000,-Inf,10.20000,20M08
154,_20M08Product_69HeatStakingHeatStake_Subcon,0.0,5.10000,10.20000,5.10000,+Inf,20M08
155,_20M08Product_69PressingHydraulicPress_01,36265.00000,0.0,1.70000,-Inf,3.40000,20M08
156,_20M08Product_69PressingHydraulicPress_Subcon,0.0,1.70000,3.40000,1.70000,+Inf,20M08
157,_20M08Product_69TestingTester_06,36265.00000,0.0,1.80000,-Inf,3.60000,20M08
158,_20M08Product_69TestingTester_Subcon,0.0,1.80000,3.60000,1.80000,+Inf,20M08
159,_20M08Product_70ClinchingClincher_02,10075.00000,0.0,1.80000,-Inf,3.60000,20M08
160,_20M08Product_70ClinchingClincher_Subcon,0.0,1.80000,3.60000,1.80000,+Inf,20M08
161,_20M08Product_70HeatStakingHeatStake_06,10075.00000,0.0,3.40000,-Inf,6.80000,20M08
162,_20M08Product_70HeatStakingHeatStake_Subcon,0.0,3.40000,6.80000,3.40000,+Inf,20M08
163,_20M08Product_70PressingHydraulicPress_01,10075.00000,0.0,2.00000,-Inf,4.00000,20M08
164,_20M08Product_70PressingHydraulicPress_Subcon,0.0,2.00000,4.00000,2.00000,+Inf,20M08
165,_20M08Product_70TestingTester_06,10075.00000,0.0,1.10000,-Inf,2.20000,20M08
166,_20M08Product_70TestingTester_Subcon,0.0,1.10000,2.20000,1.10000,+Inf,20M08
167,_20M08Product_73ClinchingClincher_01,0.0,2.40000,2.40000,0.0,+Inf,20M08
168,_20M08Product_73ClinchingClincher_Subcon,0.0,4.80000,4.80000,0.0,+Inf,20M08
169,_20M08Product_73HeatStakingHeatStake_04,0.0,5.00000,5.00000,0.0,+Inf,20M08
170,_20M08Product_73HeatStakingHeatStake_09,0.0,6.60000,6.60000,0.0,+Inf,20M08
171,_20M08Product_73HeatStakingHeatStake_Subcon,0.0,10.00000,10.00000,0.0,+Inf,20M08
172,_20M08Product_73PressingHydraulicPress_01,0.0,1.30000,1.30000,0.0,+Inf,20M08
173,_20M08Product_73PressingHydraulicPress_Subcon,0.0,2.60000,2.60000,0.0,+Inf,20M08
174,_20M08Product_73TestingTester_04,0.0,2.60000,2.60000,0.0,+Inf,20M08
175,_20M08Product_73TestingTester_09,0.0,2.60000,2.60000,0.0,+Inf,20M08
176,_20M08Product_73TestingTester_Subcon,0.0,5.20000,5.20000,0.0,+Inf,20M08
177,_20M08Product_74ClinchingClincher_01,0.0,2.40000,2.40000,0.0,+Inf,20M08
178,_20M08Product_74ClinchingClincher_Subcon,0.0,4.80000,4.80000,0.0,+Inf,20M08
179,_20M08Product_74HeatStakingHeatStake_04,0.0,5.00000,5.00000,0.0,+Inf,20M08
180,_20M08Product_74HeatStakingHeatStake_09,0.0,6.60000,6.60000,0.0,+Inf,20M08
181,_20M08Product_74HeatStakingHeatStake_Subcon,0.0,10.00000,10.00000,0.0,+Inf,20M08
182,_20M08Product_74PressingHydraulicPress_01,0.0,1.30000,1.30000,0.0,+Inf,20M08
183,_20M08Product_74PressingHydraulicPress_Subcon,0.0,2.60000,2.60000,0.0,+Inf,20M08
184,_20M08Product_74TestingTester_04,0.0,2.60000,2.60000,0.0,+Inf,20M08
185,_20M08Product_74TestingTester_09,0.0,2.60000,2.60000,0.0,+Inf,20M08
186,_20M08Product_74TestingTester_Subcon,0.0,5.20000,5.20000,0.0,+Inf,20M08
187,_20M08Product_75ClinchingClincher_01,0.0,2.40000,2.40000,0.0,+Inf,20M08
188,_20M08Product_75ClinchingClincher_Subcon,0.0,4.80000,4.80000,0.0,+Inf,20M08
189,_20M08Product_75HeatStakingHeatStake_04,0.0,5.00000,5.00000,0.0,+Inf,20M08
190,_20M08Product_75HeatStakingHeatStake_09,0.0,3.20000,3.20000,0.0,+Inf,20M08
191,_20M08Product_75HeatStakingHeatStake_Subcon,0.0,6.40000,6.40000,0.0,+Inf,20M08
192,_20M08Product_75PressingHydraulicPress_01,0.0,1.60000,1.60000,0.0,+Inf,20M08
193,_20M08Product_75PressingHydraulicPress_Subcon,0.0,3.20000,3.20000,0.0,+Inf,20M08
194,_20M08Product_75TestingTester_04,0.0,1.90000,1.90000,0.0,+Inf,20M08
195,_20M08Product_75TestingTester_09,0.0,1.90000,1.90000,0.0,+Inf,20M08
196,_20M08Product_75TestingTester_Subcon,0.0,3.80000,3.80000,0.0,+Inf,20M08
197,_20M08Product_76ClinchingClincher_01,0.0,2.40000,2.40000,0.0,+Inf,20M08
198,_20M08Product_76ClinchingClincher_Subcon,0.0,4.80000,4.80000,0.0,+Inf,20M08
199,_20M08Product_76HeatStakingHeatStake_04,0.0,5.00000,5.00000,0.0,+Inf,20M08
200,_20M08Product_76HeatStakingHeatStake_09,0.0,3.20000,3.20000,0.0,+Inf,20M08
201,_20M08Product_76HeatStakingHeatStake_Subcon,0.0,6.40000,6.40000,0.0,+Inf,20M08
202,_20M08Product_76PressingHydraulicPress_01,0.0,1.60000,1.60000,0.0,+Inf,20M08
203,_20M08Product_76PressingHydraulicPress_Subcon,0.0,3.20000,3.20000,0.0,+Inf,20M08
204,_20M08Product_76TestingTester_04,0.0,1.90000,1.90000,0.0,+Inf,20M08
205,_20M08Product_76TestingTester_09,0.0,1.90000,1.90000,0.0,+Inf,20M08
206,_20M08Product_76TestingTester_Subcon,0.0,3.80000,3.80000,0.0,+Inf,20M08
207,_20M08Product_77ClinchingClincher_02,0.0,2.20000,2.20000,0.0,+Inf,20M08
208,_20M08Product_77ClinchingClincher_Subcon,0.0,4.40000,4.40000,0.0,+Inf,20M08
209,_20M08Product_77PressingHydraulicPress_01,0.0,1.80000,1.80000,0.0,+Inf,20M08
210,_20M08Product_77PressingHydraulicPress_Subcon,0.0,3.60000,3.60000,0.0,+Inf,20M08
211,_20M08Product_79ClinchingClincher_02,0.0,2.20000,2.20000,0.0,+Inf,20M08
212,_20M08Product_79ClinchingClincher_Subcon,0.0,4.40000,4.40000,0.0,+Inf,20M08
213,_20M08Product_79PressingHydraulicPress_01,0.0,1.80000,1.80000,0.0,+Inf,20M08
214,_20M08Product_79PressingHydraulicPress_Subcon,0.0,3.60000,3.60000,0.0,+Inf,20M08
215,_20M08Product_85ClinchingClincher_02,0.0,2.20000,2.20000,0.0,+Inf,20M08
216,_20M08Product_85ClinchingClincher_Subcon,0.0,4.40000,4.40000,0.0,+Inf,20M08
217,_20M08Product_85HeatStakingHeatStake_05,0.0,3.10000,3.10000,0.0,+Inf,20M08
218,_20M08Product_85HeatStakingHeatStake_Subcon,0.0,6.20000,6.20000,0.0,+Inf,20M08
219,_20M08Product_85PressingHydraulicPress_01,0.0,1.10000,1.10000,0.0,+Inf,20M08
220,_20M08Product_85PressingHydraulicPress_Subcon,0.0,2.20000,2.20000,0.0,+Inf,20M08
221,_20M08Product_85TestingTester_05,0.0,2.70000,2.70000,0.0,+Inf,20M08
222,_20M08Product_85TestingTester_Subcon,0.0,5.40000,5.40000,0.0,+Inf,20M08
223,_20M08Product_86ClinchingClincher_02,0.0,2.20000,2.20000,0.0,+Inf,20M08
224,_20M08Product_86ClinchingClincher_Subcon,0.0,4.40000,4.40000,0.0,+Inf,20M08
225,_20M08Product_86HeatStakingHeatStake_05,0.0,3.10000,3.10000,0.0,+Inf,20M08
226,_20M08Product_86HeatStakingHeatStake_Subcon,0.0,6.20000,6.20000,0.0,+Inf,20M08
227,_20M08Product_86PressingHydraulicPress_01,0.0,1.10000,1.10000,0.0,+Inf,20M08
228,_20M08Product_86PressingHydraulicPress_Subcon,0.0,2.20000,2.20000,0.0,+Inf,20M08
229,_20M08Product_86TestingTester_05,0.0,2.70000,2.70000,0.0,+Inf,20M08
230,_20M08Product_86TestingTester_Subcon,0.0,5.40000,5.40000,0.0,+Inf,20M08
1,_20M09Product_14ClinchingClincher_02,145.00000,0.0,1.80000,-Inf,3.60000,20M09
2,_20M09Product_14ClinchingClincher_Subcon,0.0,1.80000,3.60000,1.80000,+Inf,20M09
3,_20M09Product_14PressingHydraulicPress_01,145.00000,0.0,.30000,-Inf,.60000,20M09
4,_20M09Product_14PressingHydraulicPress_Subcon,0.0,.30000,.60000,.30000,+Inf,20M09
5,_20M09Product_17ClinchingClincher_02,0.0,2.30000,2.30000,0.0,+Inf,20M09
6,_20M09Product_17ClinchingClincher_Subcon,0.0,4.60000,4.60000,0.0,+Inf,20M09
7,_20M09Product_17HeatStakingHeatStake_07,0.0,6.50000,6.50000,0.0,+Inf,20M09
8,_20M09Product_17HeatStakingHeatStake_08,0.0,5.80000,5.80000,0.0,+Inf,20M09
9,_20M09Product_17HeatStakingHeatStake_10,0.0,6.80000,6.80000,0.0,+Inf,20M09
10,_20M09Product_17HeatStakingHeatStake_Subcon,0.0,11.60000,11.60000,0.0,+Inf,20M09
11,_20M09Product_17PressingHydraulicPress_01,0.0,1.00000,1.00000,0.0,+Inf,20M09
12,_20M09Product_17PressingHydraulicPress_Subcon,0.0,2.00000,2.00000,0.0,+Inf,20M09
13,_20M09Product_17TestingTester_07,0.0,3.00000,3.00000,0.0,+Inf,20M09
14,_20M09Product_17TestingTester_08,0.0,2.00000,2.00000,0.0,+Inf,20M09
15,_20M09Product_17TestingTester_10,0.0,1.10000,1.10000,0.0,+Inf,20M09
16,_20M09Product_17TestingTester_Subcon,0.0,2.20000,2.20000,0.0,+Inf,20M09
17,_20M09Product_22ClinchingClincher_02,0.0,2.70000,2.70000,0.0,+Inf,20M09
18,_20M09Product_22ClinchingClincher_Subcon,0.0,5.40000,5.40000,0.0,+Inf,20M09
19,_20M09Product_22HeatStakingHeatStake_06,0.0,4.50000,4.50000,0.0,+Inf,20M09
20,_20M09Product_22HeatStakingHeatStake_Subcon,0.0,9.00000,9.00000,0.0,+Inf,20M09
21,_20M09Product_22PressingHydraulicPress_01,0.0,1.50000,1.50000,0.0,+Inf,20M09
22,_20M09Product_22PressingHydraulicPress_Subcon,0.0,3.00000,3.00000,0.0,+Inf,20M09
23,_20M09Product_22TestingTester_06,0.0,3.00000,3.00000,0.0,+Inf,20M09
24,_20M09Product_22TestingTester_Subcon,0.0,6.00000,6.00000,0.0,+Inf,20M09
25,_20M09Product_25ClinchingClincher_02,0.0,2.40000,2.40000,0.0,+Inf,20M09
26,_20M09Product_25ClinchingClincher_Subcon,0.0,4.80000,4.80000,0.0,+Inf,20M09
27,_20M09Product_25PressingHydraulicPress_01,0.0,.60000,.60000,0.0,+Inf,20M09
28,_20M09Product_25PressingHydraulicPress_Subcon,0.0,1.20000,1.20000,0.0,+Inf,20M09
29,_20M09Product_26ClinchingClincher_02,168.00000,0.0,2.70000,-Inf,5.40000,20M09
30,_20M09Product_26ClinchingClincher_Subcon,0.0,2.70000,5.40000,2.70000,+Inf,20M09
31,_20M09Product_26PressingHydraulicPress_01,168.00000,0.0,1.50000,-Inf,3.00000,20M09
32,_20M09Product_26PressingHydraulicPress_Subcon,0.0,1.50000,3.00000,1.50000,+Inf,20M09
33,_20M09Product_27ClinchingClincher_02,0.0,2.70000,2.70000,0.0,+Inf,20M09
34,_20M09Product_27ClinchingClincher_Subcon,0.0,5.40000,5.40000,0.0,+Inf,20M09
35,_20M09Product_27PressingHydraulicPress_01,0.0,1.50000,1.50000,0.0,+Inf,20M09
36,_20M09Product_27PressingHydraulicPress_Subcon,0.0,3.00000,3.00000,0.0,+Inf,20M09
37,_20M09Product_28ClinchingClincher_02,0.0,2.90000,2.90000,0.0,+Inf,20M09
38,_20M09Product_28ClinchingClincher_Subcon,0.0,5.80000,5.80000,0.0,+Inf,20M09
39,_20M09Product_28HeatStakingHeatStake_05,0.0,3.60000,3.60000,0.0,+Inf,20M09
40,_20M09Product_28HeatStakingHeatStake_Subcon,0.0,7.20000,7.20000,0.0,+Inf,20M09
41,_20M09Product_28PressingHydraulicPress_01,0.0,1.20000,1.20000,0.0,+Inf,20M09
42,_20M09Product_28PressingHydraulicPress_Subcon,0.0,2.40000,2.40000,0.0,+Inf,20M09
43,_20M09Product_28TestingTester_05,0.0,1.20000,1.20000,0.0,+Inf,20M09
44,_20M09Product_28TestingTester_Subcon,0.0,2.40000,2.40000,0.0,+Inf,20M09
45,_20M09Product_29ClinchingClincher_02,0.0,2.90000,2.90000,0.0,+Inf,20M09
46,_20M09Product_29ClinchingClincher_Subcon,0.0,5.80000,5.80000,0.0,+Inf,20M09
47,_20M09Product_29HeatStakingHeatStake_05,0.0,3.60000,3.60000,0.0,+Inf,20M09
48,_20M09Product_29HeatStakingHeatStake_Subcon,0.0,7.20000,7.20000,0.0,+Inf,20M09
49,_20M09Product_29PressingHydraulicPress_01,0.0,1.20000,1.20000,0.0,+Inf,20M09
50,_20M09Product_29PressingHydraulicPress_Subcon,0.0,2.40000,2.40000,0.0,+Inf,20M09
51,_20M09Product_29TestingTester_05,0.0,2.60000,2.60000,0.0,+Inf,20M09
52,_20M09Product_29TestingTester_Subcon,0.0,5.20000,5.20000,0.0,+Inf,20M09
53,_20M09Product_37ClinchingClincher_02,17472.00000,0.0,1.50000,-Inf,3.00000,20M09
54,_20M09Product_37ClinchingClincher_Subcon,0.0,1.50000,3.00000,1.50000,+Inf,20M09
55,_20M09Product_37HeatStakingHeatStake_04,17472.00000,0.0,5.40000,-Inf,5.40000,20M09
56,_20M09Product_37HeatStakingHeatStake_06,0.0,0.0,5.40000,5.40000,+Inf,20M09
57,_20M09Product_37HeatStakingHeatStake_Subcon,0.0,5.40000,10.80000,5.40000,+Inf,20M09
58,_20M09Product_37PressingHydraulicPress_01,17472.00000,0.0,.30000,-Inf,.60000,20M09
59,_20M09Product_37PressingHydraulicPress_Subcon,0.0,.30000,.60000,.30000,+Inf,20M09
60,_20M09Product_37TestingTester_04,17472.00000,0.0,2.30000,-Inf,2.30000,20M09
61,_20M09Product_37TestingTester_06,0.0,0.0,2.30000,2.30000,+Inf,20M09
62,_20M09Product_37TestingTester_Subcon,0.0,2.30000,4.60000,2.30000,+Inf,20M09
63,_20M09Product_41ClinchingClincher_02,0.0,1.50000,1.50000,0.0,+Inf,20M09
64,_20M09Product_41ClinchingClincher_Subcon,0.0,3.00000,3.00000,0.0,+Inf,20M09
65,_20M09Product_41HeatStakingHeatStake_04,0.0,4.60000,4.60000,0.0,+Inf,20M09
66,_20M09Product_41HeatStakingHeatStake_Subcon,0.0,9.20000,9.20000,0.0,+Inf,20M09
67,_20M09Product_41PressingHydraulicPress_01,0.0,.50000,.50000,0.0,+Inf,20M09
68,_20M09Product_41PressingHydraulicPress_Subcon,0.0,1.00000,1.00000,0.0,+Inf,20M09
69,_20M09Product_41TestingTester_04,0.0,2.30000,2.30000,0.0,+Inf,20M09
